InputSize	GroupSize	Distribution	resultSize	PSTime	Variant	Intent	localSize	Aggregate	AggTime
20	0	0	1	7.22914e+06	6	4	3	1048576	2.25644e+06
20	0	0	1	7.22914e+06	6	4	4	1048576	2.71129e+06
20	0	0	1	7.22914e+06	6	4	5	1048576	2.56578e+06
20	0	0	1	7.22914e+06	6	4	6	1048576	1.83098e+06
20	0	0	1	7.22914e+06	6	4	7	1048576	1.40066e+06
20	0	0	1	7.22914e+06	6	4	8	1048576	1.41229e+06
20	0	0	1	7.22914e+06	6	4	9	1048576	2.52611e+06
20	0	0	1	7.22914e+06	6	4	10	1048576	1.30847e+06
20	0	0	1	7.22914e+06	6	8	1	1048576	2.73492e+06
20	0	0	1	7.22914e+06	6	8	2	1048576	1.67575e+06
20	0	0	1	7.22914e+06	6	8	3	1048576	1.26384e+06
20	0	0	1	7.22914e+06	6	8	4	1048576	1.37383e+06
20	0	0	1	7.22914e+06	6	8	5	1048576	1.56162e+06
20	0	0	1	7.22914e+06	6	8	6	1048576	1.26389e+06
20	0	0	1	7.22914e+06	6	8	7	1048576	996353
20	0	0	1	7.22914e+06	6	8	8	1048576	1.45002e+06
20	0	0	1	7.22914e+06	6	8	9	1048576	1.35624e+06
20	0	0	1	7.22914e+06	6	8	10	1048576	1.43984e+06
20	0	0	1	7.22914e+06	6	16	1	1048576	1.68466e+06
